"","cell_clustering","CD11c","Tbet","Ly6C","CD62L","Gata3","CD49b","IgM","CD8a","Foxp3","CD5","CD38","CD45R","CD69","F4_80","CD11b_Mac1","CD25_IL2R","Ly6G","CD19","CD3e","ROR_gamma_t","CD206_MMR","CD44","CD4","CD117_ckit","I_A_I_E_MHC_class_II","FceR1a","proportion"
"239",239,0,0,0.46013364755605,0.708335641153269,0.00406970810643197,0,0,0.897014270904904,0,0.58139195022669,0,0,0,0,0,0,0,0,0.239561436470133,0.0170718987879199,0,0.202978553564573,0,0,0,0,0.21
"240",240,0,0.101243065743444,0.666973506043079,0.901436144065232,0.074470034668303,0,0,1,0,0.712369434855707,0,0,0,0,0,0,0,0,0.505178033647795,0.121023309880193,0,0.138380625784277,0,0,0,0,0.22
"241",241,0.806266082060665,0,0,0.535469140219312,0,0,0.13618885441738,0,0,0,0.56455390594163,0.251180914311405,0,0,0,0,0,0.606970467395469,0,0.00989621974394961,0,0.0945816610572894,0,0,0.795854701197595,0.143846286785961,0.26
"242",242,0.810117607767368,0,0,0.105307115631795,0,0,0.092883646692127,0,0,0,0.675867269664282,0.327018741855273,0,0,0,0,0,0.692828300645193,0,0.0576640766027228,0,0.370650779123709,0.0215882355154814,0.0212254997366987,0.838952542152375,0.266055251821119,0.16
"243",243,1,0,0,0.047090124853086,0,0,0.113723855595048,0,0,0,0.315018876507093,0.070440334119026,0,0,0,0,0,0.390088796293146,0,0,0,0.0583980646257373,0,0,0.690611272082101,0.00733360357045112,0.18
"244",244,0.738165353149194,0,0,0,0,0,0.00360080121823665,0,0,0,0.187854709617225,0,0,0,0,0,0,0.213524833885108,0,0,0,0.0211049308744531,0,0,0.63877518372724,0,0.25
"245",245,0,0,0,0,0,0.23398607033461,0,0,0,0,0,0,0,0.257301923684858,0.480350557847164,0,0,0,0,0.0720296671829298,1,0.466515187683702,0.0954401720743488,0,0.164140176993933,0,0.1
"246",246,0.56312090624554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
"247",247,0.707626839527236,0.170805576324815,0.861669826671503,0.0471172716150516,0,0,0,0,0,0,0.428603301426314,0,0,0,0,0,0,0,0,0.0412235178427319,0,0,0,0,0,0,0.13
"248",248,0.703911051999309,0.694637001045674,1,0.29486090214732,0,0.199528630578407,0,0,0,0,0.855153688044061,0,0,0,0,0,0,0,0,0.186959794386461,0,0,0,0,0,0,0.11
"249",249,0,0.524201106014231,1,0.204609929955975,0,0.0783895594821756,0,0,0,0,0.712548123788985,0,0,0,0,0,0,0,0,0.106306324149724,0,0,0,0,0,0,0.15
"250",250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56
"251",251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239311368159136,0,0.33
"252",252,0,0,0,0,0,0,0,0,0,0.415761552953604,0,0,0,0,0,0,0,0,0,0,0,0.0406263436043341,0.0967059790917116,0,0,0,0.18
"253",253,0,0,0,0.0666287031132645,0,0,0.0888267022671625,0,0,0.254598723024958,0.546312279829546,0.0907027718635438,0,0,0,0,0,0.532951255814864,0,0.0192159063918376,0,0.208956600827609,0.0122613244316268,0,0.740943825544172,0.0498445660209878,0.15
"254",254,0,0,0,0.545760712403261,0,0,0.514478374151345,0,0,0.251056081160537,0.667109102904167,0.334617372443995,0,0,0,0,0,0.701669506601074,0,0.0570287626089504,0,0.224939846178169,0.0328963269756711,0,0.800798604282625,0.121161694299865,0.14
"255",255,0,0,0,0,0.0345673545810998,0,0,0,0,0.614284397769808,0,0,0,0,0,0,0,0,0.318193084070099,0.00937607461965295,0,0.230629947073748,0.646852608293749,0.0314854404159347,0.315662010754262,0,0.13
"256",256,0,0.0316994438120094,0,0,0.124346569421955,0,0,0,0.0833130245386661,0.808880218420168,0.0133558456894394,0,0,0,0,0,0,0,0.628573204542761,0.102495230718268,0,0.45330185241353,0.85212586257163,0.228344331677748,0.29147309883314,0.0749220371959166,0.19
"257",257,0,0.04315803265103,0,0,0.159090329175067,0,0,0,0,0.542449628357809,0.326952810874508,0,0.178876573546555,0,0,0,0,0,0.775952463964156,0.0633884883424069,0,0.154447465425253,0,0.0926486934527656,0.0288287664775135,0,0.07
"258",258,0,0,0,0,0.0323276026389064,0,0,0.945959535359019,0,0.598168787866123,0,0,0,0,0,0,0,0,0.533474408551606,0.021702782394817,0,0.166796154309581,0,0,0,0,0.22
"259",259,0,0,0,0.765141858642386,0.0254418603326443,0,0,0.974581823866442,0,0.547206437949306,0,0,0,0,0,0,0,0,0.490827079564111,0.0352319050501271,0,0.0876308294595802,0,0,0,0,0.38
"260",260,0,0,0,0.884166591085336,0.0841856073563307,0,0,1,0,0.683578486675412,0,0,0,0,0,0,0,0,0.551141796165825,0.0970211519925561,0,0.385984891558833,0,0,0,0,0.29
"261",261,0.935184116381788,0,0,0.499541787576767,0,0,0,0,0,0.335612067998229,0.490508563951317,0,0,0,0.561934860081086,0,0,0,0,0.407944085371671,0,0.875919467942502,0.397693913230665,0.91820305362937,0.939527557507015,0.395633668240142,0.07
"262",262,1,0.0110906506020402,0,0,0.013920376833975,0,0,0.0435548886658766,0,0.103594971780895,0.534434151997678,0,0,0,0.195806978560388,0,0,0,0,0.505479424372071,0,0.88144157822004,0.406280413405929,0.88447929278236,0.942590040809086,0.440709537482577,0.14
"263",263,0.936599682819741,0,0,0,0,0,0,0,0,0.0170224559537956,0.30452871590838,0,0,0,0.0637972145140168,0,0,0,0,0.334902625927887,0,0.644747939691019,0.15829079873971,0.535063998138642,0.823948115124308,0.175520097873155,0.16
"264",264,0.829910209774315,0,0,0.0763117297827992,0,0,0,0,0,0,0.400297423516786,0,0,0.0263162545146841,0.795078784426911,0,0,0,0,0.210196318902258,0.0598054861166774,0.700528246756842,0.2067062097328,0.231150577593609,0.888744323726587,0.280410584866548,0.17
"265",265,0.935822362232431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"266",266,0.728659309040155,0,0.0710633687823455,0,0,1,0,0,0,0,0.0107531296919772,0,0,0,0,0,0,0,0,0.228195804989869,0,0.402418595795597,0.0207714388257274,0,0.0690370779254504,0,0.08
"267",267,0.694138730358772,0.197280755010886,0.734376521237198,0.0626510984410005,0,0.445791805414757,0,0,0,0,0.139002183000925,0,0,0,0.0212812587605388,0,0,0,0,0.241099686763663,0,0.594426467219117,0.11740344000716,0,0.119568709566859,0,0.07
"268",268,0,0.324076608536104,0.601457923606955,0,0.0443156330252668,0.048851186772137,0,0,0,0,0.235588507841457,0,0.28190808434932,0,0,0,0,0,0,0.0878965260586338,0,0.561765801611862,0.0644303058857102,0,0.0194574640219274,0,0.12
"269",269,0.0464980686512819,0,0.576584935865542,0,0,1,0,0,0,0,0.120967809377985,0,0,0,0.20026754162097,0,0,0,0,0.375952219353153,0.185753101013015,0.506696938666653,0.160279153223035,0,0.378983990047491,0,0.07
"270",270,0,0,0,0,0.896931628888276,0.988499874037667,0,0,0,0,0.360742662416952,0,0,0,0,0,0,0,0,0.339773473096981,0,0.131481258656118,0,0,0,0,0.08
"271",271,0,0,0,0,0,0,0,0,0,0.604619870419561,0,0,0,0,0,0,0,0,0.16969811437198,0,0,0.0553718093193212,0.491517499172974,0,0,0,0.27
"272",272,0,0,0,0,0,0,0,0,0,0.349335106360706,0,0,0,0,0,0,0,0,0.158515397141976,0,0,0.103387295083097,0.517861375982674,0,0,0,0.19
"273",273,0,0.0088929174228894,0,0,0.0097083984152979,0,0,0,0.07092811074533,0.783450217279862,0,0,0,0,0,0,0,0,0.2679383434491,0.0094937867075966,0,0.197283342235523,0.745039777300475,0.0934976889452989,0,0.0173016277364195,0.24
"274",274,0,0.0281504568744137,0,0,0.414371868654191,0,0,0,1,0.799110321093993,0.115025814451867,0,0,0,0,0,0,0,0.45406182295095,0.11673690812573,0,0.342511365857334,0.670437273458896,0.0358208839174581,0,0.0363196070162366,0.18
"275",275,0,0,0,0.0258759639569122,0.00295312318995004,0,0,0,0,0.547911716340641,0,0,0,0,0,0,0,0,0.59926352397799,0,0,0.139211284962682,0.740658267791057,0.0914813593360415,0,0,0.26
"276",276,0,0.475278968123913,0,0,0.253466788423556,0.0325792745343933,0,0,0,0,0.382255258846925,0,0.674207240933352,0,0,0,0,0,0,0.206923770789092,0,0.743892703282117,0.901593529917553,0.648861670127399,0.105344552260501,0,0.11
"277",277,0,0,0,0.533475031339401,0,0,0,0,0,0.344964140228596,0,0,0,0,0,0,0,0,0.4780335176116,0,0,0.165163545372801,0.721661600631925,0.0749108809789106,0,0,0.16
"278",278,0,0,0,0.511649607666843,0,0,0,0,0,0.587028598611458,0,0,0,0,0,0,0,0,0.214123240445123,0,0,0.092154236537712,0.659490474130107,0.0234238219525856,0,0,0.25
"279",279,0,0,0,0.52308288385741,0.0299892398972542,0,0,0,0,0.630843807837721,0,0,0,0,0,0,0,0,0.616556802555854,0,0,0.0871896552188055,0.567321607092549,0,0,0,0.2
"280",280,0,0.0325067030811545,0,0.870029203268576,0.103108350841292,0,0,0,0,0.597416428651322,0.017403154136956,0,0,0,0,0,0,0,0.363728682605248,0.0678844228575872,0,0.281028297556987,0,0,0,0,0.1
"281",281,0.908349513239632,0,0.0497052271944371,0.237841439657796,0,0.00251016238134993,0,0,0,0,0.653243412468163,0.0260706314205036,0.0201063409248219,0.511558394804157,1,0.0846385391130945,0,0.0309184242997598,0,0.375059149639933,0.836841307405981,0.889629831953603,0.398550999627117,0.350496950536962,1,0.617479810271963,0.18
"282",282,0.615542818830902,0,0,0.0279698062385432,0,0,0,0,0,0,0.632785833657899,0,0,0.808064546328541,0.73339082511975,0,0,0,0,0.245958343305462,0.873212611347846,0.678206329105521,0.382952080586904,0.197475644976,0.946211863643302,0.496349494073024,0.21
"283",283,0,0,0,0,0,0,0,0,0,0,0.201874439085536,0,0,0,0.241981780504382,0,0,0,0,0.062543392946659,0.830144151609253,0.192589869590029,0.0164897399684292,0,0.648504592728723,0,0.16
"284",284,0.965303377338246,0.253641318407966,0,0,0.154475384818158,0.0605624088652647,0,0,0,0,0.492173067074837,0,0.595285127712274,0,0,0,0,0,0,0.215534020959816,0,0.721922082885568,0.191237675641851,0.285422395171436,0.0517736413498519,0,0.08
"285",285,0.644274597854706,0,0,0,0.706052505417888,0.160726686620227,0,0,0,0,0.511947599820895,0,0.667119089180135,0,0,0.470546610279344,0,0,0,0.184098395130274,0,0.885117090295852,0.373302396428967,0.358053195930613,0.0430079703847439,0,0.11
"286",286,0.528819623596039,0.252381003383746,0,0,0.0459219291397458,0.0218908809272036,0,0,0,0,0.27478227717425,0,0.465448697612364,0,0,0,0,0,0,0.0577031082668548,0,0.570194302595183,0.0716028766633228,0.193838629650054,0.00782101545857353,0,0.21
"287",287,0.404853383827121,0.632338601756888,0,0.867525637253481,0.218601417352722,0.853950401809397,0,0,0,0,0.381890625575449,0,0.592083505225048,0,0,0,0,0,0,0.2092860256595,0,0.657744151104659,0.137202117626826,0.500984671322844,0.0517418491995648,0,0.11
"288",288,0,0,0,0,0,0.506401640115519,0,0,0,0,0,0,0.136440092000659,0,0,0,0,0,0,0.103836083432004,0,0.678716447258512,0.211470155080827,1,0.175857750633829,1,0.09
"289",289,0,0,0,0,0.00134324657235662,0,0,0,0,0,0.043668836746544,0,0.105910282925491,0,0,0,0,0,0,0.00166510023141775,0,0.400041016828079,0,0,0,0,0.3
"290",290,0,0.0623115043308606,0,0,0.127403465070803,0,0,0,0,0,0.615524511856036,0,0.489379846320188,0,0,0,0,0,0.714544186994361,0.0263763970935587,0,0.127879692788326,0,0.0815600558051534,0,0,0.13
"291",291,0,0.102101966958998,0,0,0.12366061387781,0,0,0,0,0.44265329803385,0.210737763676203,0,0.360127845069152,0,0,0,0,0,0.179862813049788,0.294197870972091,0,0.60804144433963,0.0703689811977534,0,0,0,0.14
"292",292,0,0,0,0,0.0199427912659517,0,0,0,0,0.654727291083956,0,0,0,0,0,0,0,0,0.152705801756467,0,0,0.383610947399765,0.548651565359998,0,0,0,0.27
"293",293,0,0,0,0,0.10361023312889,0,0,0,0,0.46026672116984,0,0,0,0,0,0,0,0,0.494307702416074,0.0239686379385593,0,0.501120036739406,0.803652294654955,0.183629441384294,0.00747493475837298,0,0.15
"294",294,0,0,0,0,0.02298184647382,0,0,0,0,0.735501657781866,0,0,0,0,0,0,0,0,0.686164935852896,0.0266318585065347,0,0.412236060370579,0.840984010925614,0.202992799095301,0,0,0.27
"295",295,0,0.0112993972768319,0,0,0.134980387653883,0,0,0,0.0337896723472326,0.805444665635175,0,0,0,0,0,0,0,0,0.71454441820102,0.0314459002904031,0,0.108538990360893,0.812977960736281,0.152955934465659,0.0111852459169312,0.0499606517531547,0.26
"296",296,0,0,0,0.468037588236237,0.0225022695360869,0,0,0,0,0.678460331262986,0,0,0,0,0,0,0,0,0.509221985816967,0.0115198999415333,0,0.361556075812814,0.805128866770308,0.143876891141138,0,0,0.31
"297",297,0,0.018171257203118,0,0.539963103196718,0.0395147287387777,0,0,0,0.0561434630082404,0.814671880297612,0,0,0,0,0,0,0,0,0.682748965919104,0.0332961421656133,0,0.0964491535715618,0.828656045501658,0.177865039406312,0,0.065640703977195,0.24
"298",298,0,0,0,0.710185657600621,0.0503158007220319,0,0,0,0,0.581538168553246,0,0,0,0,0,0,0,0,0.707971174737023,0.00943149794948759,0,0.0885937469930265,0.840452228205997,0.197302282712276,0,0,0.29
"299",299,0,0.00650459747236948,0,0.841815716902001,0.353756560809853,0,0,0,0.0319961067848268,0.820463777276206,0,0,0,0,0,0,0,0,0.82057272687829,0.131793661529407,0,0.0582646615905543,0.851158802815712,0.196613470159235,0,0.0253699774749524,0.29
"300",300,0,0.00704346757503393,0,0.784231284188816,0.0265870142925694,0,0,0,0.02368137186299,0.777556086640517,0,0,0,0,0,0,0,0,0.392883431170487,0.0135735399663477,0,0.124735179326583,0.804625317017924,0.119647965541,0,0.00260477265319268,0.3
"301",301,0.679951322627511,0,0.0214620187514472,0.186988186745881,0,0.184481062352675,0,0,0,0,0.849965510613785,0.00892734681481158,0,1,0.987659066449457,0.0738192971944455,0,0.0159883311488542,0,0.440195872814048,1,0.956172893218132,0.628435026679972,0.501433778888299,1,0.815450747596104,0.12
"302",302,0.0908189167501338,0,0.009822366634612,0.102599645658512,0,0.084362174813004,0,0,0,0,0.777149125340411,0,0,0.978305730491154,0.848981401304714,0,0,0,0,0.277232961251592,1,0.783368673158999,0.413111298855466,0.347763153863867,1,0.739985916691075,0.18
"303",303,0.603694875530474,0.206244290828087,0.845812120383394,0.313864819957773,0,0,0,0,0,0,0.617650893122896,0.035807313493679,0.0235990521353803,0.558597726443732,1,0.0774094495930649,0,0.0304109957504617,0,0.322278932293895,0.547481093658804,0.833364317236851,0.317132126256745,0.234688762375272,1,0.565693536406207,0.13
"304",304,0.738879184608817,0.330659617830336,0.917129035554751,0.170923263041049,0,0,0,0,0,0,0.566098704960288,0,0.146307047241052,0,0,0,0,0.0268052539171825,0,0.192043960580431,0,0.44477389666831,0.0453226417733743,0,0.640049045289719,0,0.06
"305",305,0.628119630427721,0.62486962702533,0,0,0.239930396834319,0.25088859508402,0,0,0,0,0.460264719859007,0,0.680445760122303,0,0,0,0,0,0,0.24008206720106,0,0.803697302783474,0.960971035460035,0.734026192777333,0.156603668365865,0,0.06
"306",306,0.587874551655759,0.701770552628933,0,0,0.218274504072977,0.125825571087475,0,0,0,0,0.640478957817641,0,0.872977033410959,0.0124167785041651,0,0,0,0,0,0.236643922647007,0,0.793029025162946,0.284068224655908,0.925843357713603,0.204248532692218,0,0.19
"307",307,0,0.773355357830253,0,0,0.513715792126746,0.0953828044740418,0,0,0,0,0.536816535428614,0,0.66708439890205,0,0,0,0,0,0,0.107908219833017,0,0.710388866276624,0.15754920069032,0.845553762444795,0.0165702053743599,0,0.32
"308",308,0,0.828747947097575,0,0,0.221378201579893,0,0,0,0,0,0.281306551672035,0,0.4312600521248,0,0,0,0,0,0,0.12200815316542,0,0.50371146285455,0.0200619353849685,0.168073536754557,0,0,0.23
"309",309,0,0.0607163380918108,0,0,0.056899721701953,0,0,0,0,0,0.143201158038898,0,0.691209914131843,0,0,0,0,0,0,0.0216487592213003,0,0.638268656853622,0.094971534958193,0.110712769738434,0,0,0.3
"310",310,0,0.0693543554537511,0,0,0.111070204842799,0.0333953164172678,0,0,0,0,0.58253141127648,0,0.358294139284834,0,0,0,0,0,0,0.0749324192101717,0,0.655342256518012,0.113838359018169,0.119421664854073,0,0,0.23
"311",311,0,0.325561559428159,0,0,0.0841108640163901,0,0,0,0,0.578681695149495,0.435803995414898,0,0.622619739569217,0,0,0,0,0,0.178125744946408,0.609615957279507,0,0.875830334770502,0.375347347385269,0.0678913285795005,0.0569478282027514,0,0.11
"312",312,0,0.153436899593062,0,0,0.569238400116665,0,0,0,0.217821070433848,0.883238941580582,0.0700008316037225,0,0,0,0,0,0,0,0.278264892933943,0.123532412452463,0,0.600225368279991,0.786642916026216,0.125621090416689,0.00473567112957463,0.131165078977436,0.19
"313",313,0,0.0974365379328274,0,0,0.0420730700066409,0,0,0,0.163129827378426,0.860356155348089,0.00579851621721977,0,0,0,0,0,0,0,0.196658560166464,0.0567730387133208,0,0.552997165060234,0.767736280513467,0.107802935845504,0,0.116757731569526,0.27
"314",314,0,0.168429415151671,0,0,0.199300557123472,0,0,0,1,0.908465314617137,0.385116347127503,0,0.0930171775150544,0,0,0,0,0,0.333743507311724,0.242931625104042,0,0.603012590990789,0.798671995750198,0.164673956563461,0.0324505029307384,0.176364290663968,0.2
"315",315,0,0,0,0,0.43882421991401,0,0,0,0,0.746400078332596,0,0,0,0,0,0,0,0,0.728417337818208,0.0622468179067796,0,0.414878083284414,0.809439392790285,0.146982713203072,0,0,0.2
"316",316,0,0,0,0.602575760480866,0.409253759919266,0,0,0,0,0.744810983532945,0,0,0,0,0,0,0,0,0.649565093177667,0.0687094934004458,0,0.231489643940767,0.782786734132603,0.093575524060537,0,0,0.28
"317",317,0,0,0,0.76929898029573,0.0731478168927576,0,0,0,0,0.465150948499786,0,0,0,0,0,0,0,0,0.669461876268647,0.0147223084387189,0,0.389296430352159,0.878861905785262,0.280314740076019,0,0,0.22
"318",318,0,0,0,0.80626863254177,0.0698032258313273,0,0,0,0,0.764456688269812,0,0,0,0,0,0,0,0,0.799418134357915,0.0187553207376969,0,0.354123711584602,0.83888458232657,0.0823141279299909,0,0,0.36
"319",319,0,0,0,0.882921882533127,0.0486500041814861,0,0,0,0,0.741179737519739,0,0,0,0,0,0,0,0,0.698963038625588,0.0606114115880969,0,0.28550580408093,0.928029110624075,0.481498290979023,0,0,0.29
"320",320,0,0.16314668319616,0,0.921945363807736,0.0440117055324002,0,0,0,0.187804583621854,0.913144733123288,0,0,0,0,0,0,0,0,0.727186453191753,0.0929338228428264,0,0.13470013783216,0.908795435357308,0.268812217998324,0.00813500066381025,0.216982941386745,0.26
"321",321,0.149699133047177,0,0.0542260276131893,0.144757464597671,0,0.792393333884793,0,0,0,0,0.724389245861033,0,0,1,0.910065328320383,0.000200413446849354,0,0.00193636206456109,0,0.401050774188898,1,0.884181306756073,0.576432871675481,0.322661090533919,0.979741927686185,0.583048074970027,0.1
"322",322,0.00211812368275217,0,0,0,0,0.412766458446634,0,0,0,0,0.366606022965494,0,0,0.616200873155357,0.620367730484385,0,0,0,0,0.199021311669088,1,0.577973719548671,0.24166356193375,0.055664294068286,0.791870108478313,0.155176262853994,0.14
"323",323,0.140740476420262,0.794638687858659,1,0.481223446065361,0,0,0,0,0,0,0.204849870308889,0.0346219057598844,0,0.481948750493993,1,0.0922804820116063,0,0.0367694016434616,0,0.290619377422127,0.105274393943852,0.764689562449888,0.174363426018033,0.0292318932811355,0.846902273554614,0.127923356687917,0.13
"324",324,0.630826498715918,0.333566841423226,0.922729706449202,0.204390242863849,0,0,0,0.696841368616447,0,0.14094130259447,0.309005718582042,0.0738522951092621,0,0,0,0,0,0,0,0.266309516800047,0,0.631818419518392,0.58720552725111,0.0400300418901577,0.450539622982079,0,0.04
"325",325,0.579910139329874,0.797020536197504,0.696413453051008,0.0359756784953005,0.372121136290982,0.331173327313517,0,0,0,0,0.549260248581092,0,0.631477164257198,0,0,0,0,0,0,0.248253984862682,0,0.779012452840492,0.245844631129149,0.359880679611939,0.0693565940461372,0,0.09
"326",326,0.509755292822515,0.819427993108655,0,0,0.440249566030257,0.179952985785409,0,0,0,0,0.605908956715724,0,0.670773130152528,0,0,0,0,0,0,0.174865045526592,0,0.700430825903883,0.150633377730106,0.462754545527595,0.00995707145326357,0,0.21
"327",327,0,0.857369906865043,0,0,0.0510084753504947,0.0371284807946371,0,0,0,0,0.589401550217499,0,0.806871531264231,0,0,0,0,0,0,0.193890985345092,0,0.764861197155356,0.239194950889656,0.575756401533939,0.0274174773909988,0,0.33
"328",328,0,0.315887664184408,0,0,0.0491819773001684,0,0,0,0,0,0.472520948708452,0,0.755425189300981,0,0,0,0,0,0,0.186658228825554,0,0.576624623273096,0.0539214111722447,0.81615738104017,0.0513424555652091,0,0.22
"329",329,0,0,0,0,0.570614720773581,0,0,0,0,0,0.17596700021055,0,0.326910821373275,0,0,0.030389576676045,0,0,0,0.0450689937849612,0,0.625417656142363,0.0807721184717921,0.0437510826949307,0,0,0.31
"330",330,0,0.239021311107295,0,0,0.226291151763897,0,0,0,0,0.00781608325351794,0.719438616657303,0,0.718772688345294,0,0,0,0,0,0.82964841931917,0.116300065897692,0,0.504542861555157,0.0348958288755602,0.464341293274808,0.0346781999173118,0,0.11
"331",331,0,0,0,0,0.253398824575277,0,0,0,0,0.391240938705165,0.0951527155478056,0,0,0,0,0,0,0,0.872172187937941,0.729615070247822,0,0.858131645803713,0.339447843932664,0.0118708962291317,0.12357944971916,0,0.1
"332",332,0,0.476610005951705,0,0,0.16427184260433,0,0,0,0.429300497740412,0.999436510004878,0.221357365407015,0,0.677508890668977,0,0,0,0,0,0.453328924251393,0.168511219083317,0,0.730695250903956,0.913913063186421,0.289282646060037,0.0467231147369225,0.393139998612658,0.18
"333",333,0,0.302434369187325,0.00575456676774703,0,0.101574689499323,0.162414486278383,0,0,0.497550768655124,0.971255772373418,0.168919615482606,0,0,0,0,0,0,0,0.483160302226017,0.237101685048283,0,0.771613056500516,0.933767328256838,0.34108190870777,0.305778258944914,0.317909239980368,0.17
"334",334,0,0.249122154356831,0,0,0.197977615228693,0,0,0,0.351665445394599,0.94897174532482,0.0201952162794643,0,0,0,0,0,0,0,0.703752383910137,0.13669969644176,0,0.597983440539977,0.875958896033573,0.210803892926006,0,0.308129431446656,0.24
"335",335,0,0.238540136912444,0,0,0.55576313134162,0.0015306949674542,0,0,0,0.718384149525086,0.292222564674479,0,0.683937614446477,0,0,0,0,0,0.562723437331385,0.168568989680227,0,0.770306278500872,0.93524187005049,0.403364336584211,0.0752123606421796,0.00778077585634996,0.12
"336",336,0,0.0139328400535395,0,0.500249092261132,0.209587698522252,0,0,0,0.0746719263114016,0.840917265165099,0,0,0,0,0,0,0,0,0.796352006703852,0.105208850332109,0,0.456615082709254,0.889213809933965,0.277998921176835,0,0.080711016076988,0.28
"337",337,0,0,0,0.730353949496837,0.0132724588730462,0,0,0,0,0.596146306092595,0,0,0,0,0,0,0,0,0.299632240101179,0,0,0.344485274578746,0.791791697721578,0.141630659733159,0,0,0.27
"338",338,0,0,0,0.881006205698965,0.038450006838981,0,0,0,0,0.705987013677059,0,0,0,0,0,0,0,0,0.638627934232121,0.0737542819092042,0,0.529339478763023,0.947977293189328,0.442430138542412,0,0,0.33
"339",339,0,0.212441994861471,0,0.945568768344003,0.0427277692922397,0,0,0,0.237092420916632,0.918696178703687,0,0,0,0,0,0,0,0,0.681198031494856,0.134037190702463,0,0.438170411113581,0.9404332830268,0.34597288001049,0,0.213325345107473,0.31
"340",340,0.654610422990833,0,0,0,0.0121602262854224,0,0,0,0,0.657455450615402,0,0,0,0,0,0,0,0,0.351513338702593,0,0,0.239900365373523,0.683339294256604,0.0498504065518067,0.00308845503169351,0,0.14
"341",341,0.0542479107342278,0,0.0195240310610188,0.0863127784778644,0,0.91756812338894,0,0,0,0,0.0935080284713954,0,0,1,0.836096314501917,0,0,0,0,0.265006093196717,1,0.824374202666302,0.408554763836624,0.0905348104647571,0.407696672686847,0.00781446531645649,0.1
"342",342,0.368835995899716,1,0.530417774059067,0.53602679924361,0.43325167344431,1,0.26333619602884,0.155397176987527,1,0.587453468625086,0.0820941166891269,1,0.1252012064139,1,1,1,0,1,0.062954015108903,0.0942524780774255,0.202947066087339,0.263816951024398,0.144154195955781,0.412087979389308,0.583922532688442,1,0
"343",343,0,0.961512315044713,1,0.553617564057361,0,0,0,0,0,0,0,0,0,0.219200575510169,0.981319839889305,0.029676223217015,0,0.00849307820280666,0,0.220969418183574,0,0.666067346751461,0.0652753314159402,0,0.0333263014977653,0,0.16
"344",344,0.251280850400688,0.551117900730589,0,0.820882698618484,0.146821697158599,1,0,0,0,0,0.0847975677758722,0,0.0525263022651212,0,0.396732541195237,0,0,0,0,0.173086146715785,0,0.419556282113336,0.000992724429242456,0,0,0,0.08
"345",345,0,0.658251766227975,0.762832427216091,0.843090265880587,0.232032092153253,0.605487011718006,0,0,0,0.0701055779164243,0.322267588614318,0,0.30178522943106,0,0,0,0,0,0.0370349989027619,0.176286981962383,0,0.606597577129303,0.0742283597673546,3.79847039576929e-05,0.00305916441900411,0,0.08
"346",346,0,0,0,0,0.188927749960926,0.0144817306509844,0,0,0,0,0.174337205407873,0,0.565179661113466,0,0,0.15524790449354,0,0,0,0.128650312643211,0,0.864789381200248,0.378571252906838,0.292251494894924,0.0040862862899018,0,0.27
"347",347,0,0.873559334620614,0,0,0.559056140990336,0.037250260206753,0,0,0,0,0.666455740940415,0,0.840990665475187,0,0,0,0,0,0,0.455084925307132,0,0.882447529932499,0.397851405783658,0.69338332801779,0.024860795219398,0,0.24
"348",348,0,0,0,0,0.521905981883989,0.155070105198299,0,0,0,0,0.499552600527909,0,0.786931104206799,0,0,0.66660147084224,0,0,0,0.236832188417521,0,0.982526347483326,0.506777373982319,0.530481582858489,0.109710601026471,0,0.29
"349",349,0,0,0,0,0.648994515658015,0.182890216259898,0,0,0,0,0.456967844835847,0,0.263282976781391,0,0,0.404880881074492,0,0,0,0.16494235745576,0,0.866248195363165,0.369325145051525,0.407622065480901,0.0343128751134768,0,0.24
"350",350,0,0.835973358224329,0,0,0.526638973920219,0.0248893812725546,0,0,0,0,0.570917594317516,0,0.63150900570169,0,0,0,0,0,0,0.198284619651475,0,0.731769233968942,0.181886602476342,0.151208922994771,0.00682507008352069,0,0.32
"351",351,0,0.256530482232591,0,0,0.326476235543343,0,0,0,0,0.500546757405714,0.556136118228086,0,0.799449325371144,0,0,0,0,0,0.891835685507387,0.735234962237977,0,0.860980484386504,0.33628914931947,0.145819718947415,0.0326126162303847,0,0.1
"352",352,0,0.0892742770050147,0,0,0.116885978661753,0,0,0,0.182298064396913,0.857583192534847,0.611524417228712,0,0.123941518681815,0,0,0,0,0,0.582906598553534,0.0691913026512607,0,0.543937070649168,0.796435722171471,0.146884197404831,0.0406796437851214,0.141147251403632,0.2
"353",353,0,0.072006896975937,0,0,0.0507912663191351,0,0,0,0.110262365989329,0.800360197027153,0.146733793529903,0,0.647288019979209,0,0,0,0,0,0.479279734956816,0.0400995661769142,0,0.467380477083178,0.744410748637263,0.103132820095342,0.00892492359156635,0.0563995951911003,0.17
